Brand,Series,Consumption,EnergyClass,Colour,Weight,Diagonal,IsSmart,Resolution,Depth,Doors,HasFreezer,Height,Volume,Width,Type,Price
HORIZON,series 1,320,C,green,19,NULL,NULL,NULL,73,2,true,190,200,70,Fridge,719
LG,series 2,270,A,yellow,23,NULL,NULL,NULL,70,1,true,181,200,75,Fridge,870
Samsung,series 1,300,A+++,blue,19,NULL,NULL,NULL,70,1,true,183,500,80,Fridge,934
Panasonic,series 6,267,A+++,brown,20,NULL,NULL,NULL,73,2,true,178,500,80,Fridge,953
Philips,series 1,330,A,silver,21,NULL,NULL,NULL,74,2,false,190,400,78,Fridge,642
Samsung,series 2,310,B,gray,21,NULL,NULL,NULL,71,2,true,181,700,78,Fridge,967
Samsung,series 3,310,A+,blue,20,NULL,NULL,NULL,71,1,true,184,300,79,Fridge,918
Samsung,series 3,340,A,silver,21,NULL,NULL,NULL,74,1,false,182,300,78,Fridge,697
Philips,series 4,267,A+++,silver,23,NULL,NULL,NULL,74,2,true,181,600,78,Fridge,990
HORIZON,series 5,340,A+,silver,21,NULL,NULL,NULL,74,1,false,181,200,80,Fridge,602
Samsung,series 2,320,A++,brown,19,NULL,NULL,NULL,71,2,false,184,200,79,Fridge,679
Xiaomi,series 2,290,D,green,22,NULL,NULL,NULL,73,1,false,182,300,79,Fridge,606
Sony,series 1,320,A+++,blue,19,NULL,NULL,NULL,72,2,true,180,200,75,Fridge,804
Panasonic,series 5,280,D,silver,19,NULL,NULL,NULL,71,1,true,182,400,75,Fridge,874
HORIZON,series 3,340,A++,green,20,NULL,NULL,NULL,74,1,false,184,300,75,Fridge,588
Philips,series 1,320,A,silver,20,NULL,NULL,NULL,74,2,true,181,500,70,Fridge,868
Xiaomi,series 5,280,A,brown,19,NULL,NULL,NULL,72,1,true,180,300,78,Fridge,889
Philips,series 2,310,A++,silver,19,NULL,NULL,NULL,73,2,false,182,500,85,Fridge,704
Sony,series 3,340,A,gray,23,NULL,NULL,NULL,71,1,false,178,300,79,Fridge,635
HORIZON,series 1,267,A+,silver,19,NULL,NULL,NULL,74,2,false,184,600,79,Fridge,644
Panasonic,series 4,270,C,silver,22,NULL,NULL,NULL,73,2,true,184,300,80,Fridge,841
Samsung,series 5,340,A+,brown,19,NULL,NULL,NULL,70,1,true,183,200,70,Fridge,924
Samsung,series 1,280,A+,red,19,NULL,NULL,NULL,72,2,true,181,700,70,Fridge,974
Panasonic,series 1,267,A+,brown,23,NULL,NULL,NULL,72,2,true,178,600,85,Fridge,860
Samsung,series 3,267,A+,gray,23,NULL,NULL,NULL,74,2,false,182,600,70,Fridge,800
Sony,series 6,267,C,silver,23,NULL,NULL,NULL,72,2,true,178,600,78,Fridge,985
Philips,series 3,300,C,blue,20,NULL,NULL,NULL,70,1,false,180,200,80,Fridge,648
Xiaomi,series 4,300,A,gray,20,NULL,NULL,NULL,73,2,false,178,700,70,Fridge,738
Samsung,series 1,267,D,yellow,20,NULL,NULL,NULL,70,2,false,190,200,78,Fridge,663
HORIZON,series 3,310,C,yellow,21,NULL,NULL,NULL,72,1,false,180,300,85,Fridge,582
HORIZON,series 6,270,B,blue,19,NULL,NULL,NULL,74,2,true,181,700,85,Fridge,949
HORIZON,series 3,330,A+++,yellow,22,NULL,NULL,NULL,71,1,false,183,300,80,Fridge,596
Xiaomi,series 5,310,A++,blue,23,NULL,NULL,NULL,72,1,false,190,600,75,Fridge,740
Samsung,series 5,270,A++,blue,19,NULL,NULL,NULL,70,1,true,183,200,75,Fridge,964
Sony,series 4,270,D,green,20,NULL,NULL,NULL,70,2,true,184,300,80,Fridge,878
Xiaomi,series 3,270,A,blue,23,NULL,NULL,NULL,70,2,false,190,300,70,Fridge,650
Xiaomi,series 1,330,A,gray,19,NULL,NULL,NULL,72,2,true,178,400,85,Fridge,804
Philips,series 3,310,A,yellow,22,NULL,NULL,NULL,71,2,true,190,400,85,Fridge,891
Xiaomi,series 1,280,B,brown,23,NULL,NULL,NULL,74,2,false,180,500,80,Fridge,640
HORIZON,series 4,310,A+,red,22,NULL,NULL,NULL,74,1,true,178,300,78,Fridge,816
Samsung,series 2,330,A+,silver,20,NULL,NULL,NULL,72,1,false,178,600,75,Fridge,748
Philips,series 6,310,A++,silver,20,NULL,NULL,NULL,71,1,true,181,500,75,Fridge,983
LG,series 5,300,B,silver,19,NULL,NULL,NULL,72,2,false,180,500,75,Fridge,774
Samsung,series 5,280,A++,yellow,21,NULL,NULL,NULL,74,1,false,181,500,79,Fridge,817
Philips,series 5,300,C,silver,21,NULL,NULL,NULL,72,2,false,180,600,78,Fridge,767
LG,series 5,270,A++,silver,19,NULL,NULL,NULL,71,2,true,182,400,79,Fridge,984
Panasonic,series 1,320,D,silver,21,NULL,NULL,NULL,74,2,false,184,400,78,Fridge,572
LG,series 2,320,A+++,blue,22,NULL,NULL,NULL,72,2,true,178,500,75,Fridge,921
Philips,series 2,320,A,yellow,19,NULL,NULL,NULL,73,1,true,182,600,75,Fridge,909
Xiaomi,series 2,270,D,silver,23,NULL,NULL,NULL,72,2,false,184,600,75,Fridge,675
LG,series 5,320,A,silver,19,NULL,NULL,NULL,71,2,true,190,200,85,Fridge,909
Sony,series 6,330,A,green,23,NULL,NULL,NULL,70,1,false,183,200,78,Fridge,680
HORIZON,series 2,320,A+++,green,23,NULL,NULL,NULL,70,1,true,181,200,80,Fridge,760
Sony,series 1,310,A,yellow,20,NULL,NULL,NULL,72,2,false,184,300,78,Fridge,613
Xiaomi,series 1,300,A+,gray,19,NULL,NULL,NULL,70,1,true,184,400,85,Fridge,824
Philips,series 2,270,A++,silver,23,NULL,NULL,NULL,70,2,false,183,700,80,Fridge,760
Panasonic,series 6,310,A+++,green,23,NULL,NULL,NULL,70,1,true,178,600,79,Fridge,945
HORIZON,series 2,267,B,green,19,NULL,NULL,NULL,74,2,true,182,300,85,Fridge,794
Xiaomi,series 2,330,C,green,21,NULL,NULL,NULL,71,2,true,183,400,80,Fridge,812
Philips,series 5,270,A++,blue,23,NULL,NULL,NULL,73,1,true,178,700,70,Fridge,1020
Xiaomi,series 6,290,B,silver,23,NULL,NULL,NULL,74,2,true,180,500,79,Fridge,935
Samsung,series 3,310,D,green,20,NULL,NULL,NULL,72,2,true,184,700,78,Fridge,978
Philips,series 3,320,B,brown,20,NULL,NULL,NULL,72,1,false,183,500,70,Fridge,703
Samsung,series 2,290,B,blue,21,NULL,NULL,NULL,74,1,true,180,700,75,Fridge,977
Samsung,series 2,267,A,silver,20,NULL,NULL,NULL,70,2,true,184,300,70,Fridge,918
Panasonic,series 2,310,A++,yellow,22,NULL,NULL,NULL,70,2,true,183,600,80,Fridge,861
Philips,series 6,267,B,gray,21,NULL,NULL,NULL,72,2,false,182,700,85,Fridge,832
Xiaomi,series 2,280,C,brown,23,NULL,NULL,NULL,73,1,false,182,500,80,Fridge,655
LG,series 5,280,A++,silver,22,NULL,NULL,NULL,73,1,true,180,400,80,Fridge,976
Samsung,series 4,330,A,blue,21,NULL,NULL,NULL,71,1,false,180,700,70,Fridge,802
Philips,series 6,280,A+,gray,19,NULL,NULL,NULL,73,2,true,180,500,78,Fridge,994
Samsung,series 3,320,A+++,brown,19,NULL,NULL,NULL,72,1,true,178,400,75,Fridge,944
Panasonic,series 2,310,C,yellow,22,NULL,NULL,NULL,74,1,false,178,700,85,Fridge,661
Xiaomi,series 4,300,A++,red,22,NULL,NULL,NULL,72,2,true,182,700,78,Fridge,946
Philips,series 6,330,D,silver,23,NULL,NULL,NULL,70,1,true,184,200,79,Fridge,885
Samsung,series 1,290,A,silver,23,NULL,NULL,NULL,70,1,false,178,300,85,Fridge,680
LG,series 2,267,A+,blue,21,NULL,NULL,NULL,71,2,true,181,200,79,Fridge,882
Philips,series 3,300,D,blue,19,NULL,NULL,NULL,73,1,true,180,700,79,Fridge,944
Philips,series 5,270,A,gray,22,NULL,NULL,NULL,71,1,false,181,200,85,Fridge,711
Xiaomi,series 3,330,A+,brown,20,NULL,NULL,NULL,73,1,true,182,300,78,Fridge,828
Samsung,series 4,280,A+++,brown,20,NULL,NULL,NULL,70,2,true,182,400,80,Fridge,983
Xiaomi,series 6,340,A++,green,21,NULL,NULL,NULL,71,1,false,180,700,70,Fridge,767
Xiaomi,series 2,300,A+,silver,22,NULL,NULL,NULL,73,2,false,180,600,75,Fridge,681
Philips,series 6,290,A+++,green,20,NULL,NULL,NULL,71,1,false,178,700,79,Fridge,838
LG,series 2,280,B,brown,22,NULL,NULL,NULL,73,2,true,182,700,78,Fridge,961
Samsung,series 3,267,A+,brown,23,NULL,NULL,NULL,74,1,true,181,600,79,Fridge,1000
LG,series 1,300,A+++,gray,22,NULL,NULL,NULL,70,2,true,184,200,80,Fridge,851
LG,series 6,310,C,brown,22,NULL,NULL,NULL,74,1,false,183,700,70,Fridge,821
Sony,series 2,280,C,blue,22,NULL,NULL,NULL,72,2,false,181,200,79,Fridge,616
Sony,series 1,270,B,silver,22,NULL,NULL,NULL,73,2,false,184,200,75,Fridge,606
Panasonic,series 4,320,A+,brown,23,NULL,NULL,NULL,74,2,true,180,400,70,Fridge,850
Sony,series 6,290,B,silver,21,NULL,NULL,NULL,74,2,true,190,400,79,Fridge,937
Xiaomi,series 4,300,C,silver,20,NULL,NULL,NULL,70,2,true,182,400,85,Fridge,868
Panasonic,series 3,290,C,red,23,NULL,NULL,NULL,73,2,true,190,500,70,Fridge,850
Xiaomi,series 6,340,A,silver,20,NULL,NULL,NULL,73,1,false,190,500,80,Fridge,718
Philips,series 5,280,A++,silver,19,NULL,NULL,NULL,71,2,false,181,500,75,Fridge,779
Panasonic,series 2,330,D,brown,21,NULL,NULL,NULL,74,1,true,178,300,70,Fridge,767
Sony,series 2,290,A+,gray,19,NULL,NULL,NULL,73,1,false,182,600,78,Fridge,709
HORIZON,series 2,267,A+,green,20,NULL,NULL,NULL,74,1,true,180,400,75,Fridge,823
Panasonic,series 6,280,B,silver,23,NULL,NULL,NULL,71,2,false,183,500,79,Fridge,720
Philips,series 3,267,A+,silver,20,NULL,NULL,NULL,72,2,false,181,300,78,Fridge,703
Sony,series 3,320,A,yellow,21,NULL,NULL,NULL,71,2,false,183,200,80,Fridge,627
Panasonic,series 1,270,B,brown,21,NULL,NULL,NULL,72,1,false,180,400,78,Fridge,607
Xiaomi,series 6,267,A+,silver,23,NULL,NULL,NULL,72,2,true,183,200,85,Fridge,900
Panasonic,series 6,267,C,green,23,NULL,NULL,NULL,73,1,true,184,200,85,Fridge,865
Panasonic,series 3,320,A,gray,20,NULL,NULL,NULL,72,2,true,182,500,85,Fridge,848
Xiaomi,series 1,300,C,red,19,NULL,NULL,NULL,70,1,false,190,300,75,Fridge,589
Samsung,series 2,310,A++,brown,20,NULL,NULL,NULL,71,1,true,190,300,78,Fridge,903
Panasonic,series 3,290,D,silver,21,NULL,NULL,NULL,73,1,true,181,400,75,Fridge,827
Panasonic,series 1,290,A++,yellow,22,NULL,NULL,NULL,71,2,false,182,300,75,Fridge,591
Sony,series 5,330,C,green,23,NULL,NULL,NULL,70,2,true,184,700,80,Fridge,950
Philips,series 2,280,A+,yellow,21,NULL,NULL,NULL,74,2,true,181,600,78,Fridge,932
Panasonic,series 2,300,A++,silver,21,NULL,NULL,NULL,70,1,false,182,500,70,Fridge,647
Philips,series 2,270,C,green,22,NULL,NULL,NULL,71,2,true,182,700,75,Fridge,941
Sony,series 2,270,A,gray,23,NULL,NULL,NULL,71,2,true,180,200,80,Fridge,830
HORIZON,series 4,310,A,brown,21,NULL,NULL,NULL,70,1,true,180,600,85,Fridge,872
LG,series 6,290,A++,red,22,NULL,NULL,NULL,73,2,true,190,200,70,Fridge,951
LG,series 5,290,C,red,23,NULL,NULL,NULL,73,1,false,184,300,79,Fridge,730
HORIZON,series 6,267,A+,brown,22,NULL,NULL,NULL,74,1,false,190,500,80,Fridge,721
Samsung,series 6,340,A++,green,21,NULL,NULL,NULL,73,1,false,182,600,85,Fridge,827
HORIZON,series 3,290,A+,blue,21,NULL,NULL,NULL,74,2,true,184,700,80,Fridge,887
HORIZON,series 1,330,D,red,20,NULL,NULL,NULL,74,1,false,180,400,79,Fridge,548
Sony,series 3,280,D,red,19,NULL,NULL,NULL,72,1,false,182,700,70,Fridge,734
Samsung,series 2,320,B,brown,23,NULL,NULL,NULL,70,2,false,178,700,70,Fridge,760
LG,series 1,270,B,yellow,20,NULL,NULL,NULL,71,1,true,181,500,78,Fridge,908
LG,series 4,280,A,red,23,NULL,NULL,NULL,72,2,false,190,400,85,Fridge,745
Sony,series 3,330,B,brown,21,NULL,NULL,NULL,71,2,true,180,600,80,Fridge,897
Samsung,series 5,267,A+,silver,23,NULL,NULL,NULL,72,1,true,180,700,70,Fridge,1060
Philips,series 3,280,A+++,red,19,NULL,NULL,NULL,72,2,false,178,200,70,Fridge,684
Sony,series 5,320,A+++,brown,19,NULL,NULL,NULL,72,1,false,183,600,78,Fridge,764
Samsung,series 1,267,D,silver,21,NULL,NULL,NULL,73,2,true,183,300,70,Fridge,882
HORIZON,series 2,280,C,red,20,NULL,NULL,NULL,73,2,false,190,200,79,Fridge,558
Panasonic,series 3,267,B,brown,23,NULL,NULL,NULL,73,2,false,178,500,70,Fridge,670
Xiaomi,series 2,340,A++,silver,23,NULL,NULL,NULL,74,1,true,184,700,75,Fridge,885
Philips,series 3,270,A,green,23,NULL,NULL,NULL,74,2,true,181,200,75,Fridge,870
LG,series 4,310,B,yellow,19,NULL,NULL,NULL,71,2,false,190,200,85,Fridge,689
Philips,series 2,270,A++,brown,21,NULL,NULL,NULL,70,2,true,181,400,79,Fridge,902
HORIZON,series 1,320,A++,brown,22,NULL,NULL,NULL,73,1,true,178,500,79,Fridge,796
Philips,series 5,330,A+,yellow,22,NULL,NULL,NULL,74,1,true,190,700,75,Fridge,986
Sony,series 1,310,A++,brown,21,NULL,NULL,NULL,71,2,true,183,200,80,Fridge,802
Xiaomi,series 4,300,B,red,21,NULL,NULL,NULL,72,2,false,182,500,78,Fridge,692
Sony,series 6,300,A+,brown,19,NULL,NULL,NULL,73,1,false,180,600,79,Fridge,784
HORIZON,series 2,330,C,blue,21,NULL,NULL,NULL,70,1,true,190,700,70,Fridge,832
Xiaomi,series 3,270,A+,gray,23,NULL,NULL,NULL,73,2,false,190,600,70,Fridge,715
Xiaomi,series 2,330,C,silver,21,NULL,NULL,NULL,71,1,false,183,200,70,Fridge,572
HORIZON,series 2,320,A++,silver,19,NULL,NULL,NULL,73,1,false,178,500,85,Fridge,619
Samsung,series 1,330,A+++,blue,21,NULL,NULL,NULL,74,2,true,180,200,79,Fridge,857
Sony,series 1,340,A+,silver,19,NULL,NULL,NULL,70,1,false,190,500,80,Fridge,644
Xiaomi,series 2,280,B,green,20,NULL,NULL,NULL,71,1,true,190,200,80,Fridge,803
Xiaomi,series 6,280,A+++,yellow,22,NULL,NULL,NULL,71,2,true,183,200,79,Fridge,901
Samsung,series 3,340,A,silver,19,NULL,NULL,NULL,72,2,true,184,300,80,Fridge,899
LG,series 1,340,D,red,23,NULL,NULL,NULL,74,1,true,178,700,80,Fridge,900
Sony,series 1,320,A++,red,20,NULL,NULL,NULL,70,1,false,190,300,75,Fridge,618
Xiaomi,series 1,340,D,blue,20,NULL,NULL,NULL,71,1,true,184,600,85,Fridge,823
HORIZON,series 6,300,A+,silver,21,NULL,NULL,NULL,70,2,true,181,200,80,Fridge,842
Xiaomi,series 6,310,A++,silver,21,NULL,NULL,NULL,72,1,true,181,400,80,Fridge,922
Philips,series 4,290,A+,brown,22,NULL,NULL,NULL,73,2,true,184,500,80,Fridge,946
Philips,series 1,300,A+,gray,21,NULL,NULL,NULL,70,2,false,184,200,75,Fridge,622
HORIZON,series 6,310,B,silver,23,NULL,NULL,NULL,74,1,false,181,200,75,Fridge,625
Sony,series 1,310,D,blue,19,NULL,NULL,NULL,72,1,true,180,400,79,Fridge,819
Sony,series 2,310,A+,silver,23,NULL,NULL,NULL,72,1,true,190,600,78,Fridge,895
Philips,series 3,330,D,gray,21,NULL,NULL,NULL,74,1,true,184,200,79,Fridge,827
Xiaomi,series 2,300,A++,green,20,NULL,NULL,NULL,74,2,false,184,400,75,Fridge,648
Philips,series 6,300,A+,green,21,NULL,NULL,NULL,72,1,true,184,400,85,Fridge,962
HORIZON,series 3,270,A,blue,22,NULL,NULL,NULL,73,2,true,184,400,79,Fridge,831
Sony,series 5,310,C,silver,23,NULL,NULL,NULL,74,1,true,183,600,79,Fridge,940
Philips,series 6,330,A,gray,23,NULL,NULL,NULL,74,2,true,181,300,80,Fridge,920
Xiaomi,series 4,330,D,silver,19,NULL,NULL,NULL,74,1,true,178,300,79,Fridge,829
Philips,series 1,320,B,yellow,22,NULL,NULL,NULL,72,1,true,183,400,75,Fridge,841
Panasonic,series 5,340,A+++,blue,19,NULL,NULL,NULL,72,1,true,178,200,78,Fridge,834
Samsung,series 6,267,B,green,22,NULL,NULL,NULL,70,1,false,183,500,85,Fridge,831
Philips,series 6,340,C,silver,22,NULL,NULL,NULL,74,2,true,183,300,85,Fridge,906
LG,series 1,267,D,gray,22,NULL,NULL,NULL,70,1,true,190,700,80,Fridge,941
Samsung,series 4,330,B,silver,22,NULL,NULL,NULL,72,1,false,178,500,85,Fridge,756
LG,series 3,290,A+++,red,20,NULL,NULL,NULL,73,1,false,183,500,70,Fridge,758
HORIZON,series 2,290,A+,silver,20,NULL,NULL,NULL,71,2,false,181,200,80,Fridge,568
Philips,series 1,290,A+,blue,19,NULL,NULL,NULL,74,2,false,183,600,70,Fridge,709
Philips,series 4,310,A++,blue,21,NULL,NULL,NULL,71,1,false,183,600,78,Fridge,762
Philips,series 6,270,A,brown,23,NULL,NULL,NULL,71,2,false,183,300,70,Fridge,750
Sony,series 3,320,A,brown,23,NULL,NULL,NULL,72,1,false,178,400,78,Fridge,665
Xiaomi,series 4,330,A+++,red,21,NULL,NULL,NULL,72,2,false,178,500,85,Fridge,697
HORIZON,series 1,267,C,red,20,NULL,NULL,NULL,74,1,false,182,200,70,Fridge,548
HORIZON,series 5,310,A,green,23,NULL,NULL,NULL,73,1,false,182,700,80,Fridge,710
HORIZON,series 2,280,D,blue,19,NULL,NULL,NULL,70,1,false,183,700,80,Fridge,654
Sony,series 6,267,A++,red,19,NULL,NULL,NULL,73,1,true,182,500,80,Fridge,989
Samsung,series 1,330,C,brown,23,NULL,NULL,NULL,73,1,true,190,300,80,Fridge,850
Panasonic,series 4,290,A++,silver,23,NULL,NULL,NULL,71,1,false,182,500,79,Fridge,690
Xiaomi,series 4,340,A+++,silver,21,NULL,NULL,NULL,74,1,true,180,200,70,Fridge,832
LG,series 2,320,A+,red,21,NULL,NULL,NULL,74,1,false,178,200,79,Fridge,652
HORIZON,series 5,300,A+,silver,19,NULL,NULL,NULL,74,1,false,178,200,79,Fridge,624
Panasonic,series 2,267,B,silver,23,NULL,NULL,NULL,72,2,false,184,400,70,Fridge,630
Sony,series 1,267,A+,silver,20,NULL,NULL,NULL,71,2,true,184,600,75,Fridge,903
HORIZON,series 6,267,B,blue,20,NULL,NULL,NULL,74,2,true,184,300,70,Fridge,873
Samsung,series 6,340,A+++,blue,20,NULL,NULL,NULL,74,2,true,181,700,75,Fridge,1053
LG,series 4,270,A++,gray,19,NULL,NULL,NULL,74,1,true,180,500,80,Fridge,984
Sony,series 6,310,A,red,20,NULL,NULL,NULL,72,2,false,181,600,70,Fridge,773
Xiaomi,series 2,330,B,green,22,NULL,NULL,NULL,72,1,false,180,700,85,Fridge,676
Panasonic,series 1,290,D,green,21,NULL,NULL,NULL,74,1,false,184,700,80,Fridge,647
Panasonic,series 1,270,A++,blue,23,NULL,NULL,NULL,72,2,true,183,300,78,Fridge,800
LG,series 2,290,A+,blue,21,NULL,NULL,NULL,70,2,false,178,600,85,Fridge,747
Philips,series 6,290,D,blue,23,NULL,NULL,NULL,74,2,true,181,700,79,Fridge,1005
Panasonic,series 1,310,A+++,yellow,21,NULL,NULL,NULL,71,1,false,190,200,70,Fridge,567
LG,series 5,330,D,yellow,23,NULL,NULL,NULL,70,2,true,180,200,80,Fridge,885
Panasonic,series 3,310,A+++,red,23,NULL,NULL,NULL,72,2,true,180,300,79,Fridge,825
LG,series 4,270,B,yellow,21,NULL,NULL,NULL,74,2,false,182,200,75,Fridge,707
Xiaomi,series 3,310,D,silver,23,NULL,NULL,NULL,72,1,false,182,500,70,Fridge,655
LG,series 5,267,B,blue,19,NULL,NULL,NULL,71,2,false,183,400,85,Fridge,774
Sony,series 2,330,A+++,silver,23,NULL,NULL,NULL,74,2,false,190,600,80,Fridge,695
Panasonic,series 5,300,A++,green,23,NULL,NULL,NULL,72,1,true,183,500,79,Fridge,905
Xiaomi,series 3,290,D,brown,21,NULL,NULL,NULL,73,1,true,184,600,79,Fridge,887
LG,series 1,300,D,blue,20,NULL,NULL,NULL,72,2,false,181,700,78,Fridge,723
HORIZON,series 3,330,A+++,brown,19,NULL,NULL,NULL,72,1,false,190,400,75,Fridge,619
HORIZON,series 6,310,A++,gray,19,NULL,NULL,NULL,74,2,false,182,700,79,Fridge,744
HORIZON,series 6,330,A+,green,22,NULL,NULL,NULL,73,1,true,183,300,79,Fridge,846
Philips,series 5,320,A+,brown,19,NULL,NULL,NULL,71,2,true,180,300,75,Fridge,914
Philips,series 5,267,D,gray,20,NULL,NULL,NULL,73,1,true,183,500,75,Fridge,963
Samsung,series 4,300,A+++,blue,19,NULL,NULL,NULL,71,2,false,178,500,80,Fridge,794
LG,series 1,290,D,yellow,22,NULL,NULL,NULL,73,1,true,190,400,85,Fridge,866
Xiaomi,series 5,280,A++,red,23,NULL,NULL,NULL,73,2,false,178,400,78,Fridge,715
Philips,series 3,270,C,blue,19,NULL,NULL,NULL,72,2,false,181,500,85,Fridge,724
Panasonic,series 5,270,B,silver,23,NULL,NULL,NULL,73,1,true,190,300,85,Fridge,865
Xiaomi,series 2,270,A++,green,20,NULL,NULL,NULL,70,2,true,183,300,75,Fridge,843
LG,series 1,320,A,yellow,22,NULL,NULL,NULL,73,2,true,183,400,85,Fridge,866
Xiaomi,series 1,300,A+++,silver,22,NULL,NULL,NULL,74,2,true,183,700,75,Fridge,891
HORIZON,series 3,310,A,gray,22,NULL,NULL,NULL,73,2,false,184,200,80,Fridge,571
Philips,series 2,320,D,silver,23,NULL,NULL,NULL,71,2,true,190,300,78,Fridge,830
Philips,series 1,300,B,silver,22,NULL,NULL,NULL,74,1,true,178,700,80,Fridge,911
Xiaomi,series 5,300,A+++,blue,20,NULL,NULL,NULL,72,1,false,181,400,78,Fridge,713
Panasonic,series 4,340,C,yellow,23,NULL,NULL,NULL,70,1,false,178,400,80,Fridge,625
Panasonic,series 4,300,C,brown,19,NULL,NULL,NULL,72,2,false,181,400,79,Fridge,649
LG,series 2,280,A,gray,23,NULL,NULL,NULL,74,1,false,178,500,75,Fridge,725
Samsung,series 3,270,A+,red,22,NULL,NULL,NULL,70,1,false,184,400,78,Fridge,756
Samsung,series 2,340,C,silver,20,NULL,NULL,NULL,73,2,true,190,700,85,Fridge,948
Philips,series 3,270,A,yellow,21,NULL,NULL,NULL,74,1,true,180,600,85,Fridge,952
Xiaomi,series 3,267,A+,yellow,20,NULL,NULL,NULL,70,1,true,190,500,78,Fridge,903
HORIZON,series 5,320,A++,gray,20,NULL,NULL,NULL,71,1,true,190,600,85,Fridge,898
Philips,series 1,267,D,silver,23,NULL,NULL,NULL,73,2,true,190,500,78,Fridge,880
Sony,series 1,330,B,red,20,NULL,NULL,NULL,73,2,false,181,600,70,Fridge,658
Philips,series 6,290,B,red,21,NULL,NULL,NULL,72,1,false,181,300,80,Fridge,737
Sony,series 6,290,B,blue,19,NULL,NULL,NULL,74,1,false,184,400,75,Fridge,739
Xiaomi,series 5,270,A++,brown,23,NULL,NULL,NULL,73,2,false,190,300,79,Fridge,700
HORIZON,series 2,300,A+++,blue,22,NULL,NULL,NULL,74,1,true,183,200,78,Fridge,771
Panasonic,series 4,330,A++,silver,23,NULL,NULL,NULL,73,1,true,182,300,75,Fridge,830
Panasonic,series 1,300,A,red,21,NULL,NULL,NULL,72,2,false,184,200,75,Fridge,557
Samsung,series 6,330,B,blue,21,NULL,NULL,NULL,74,1,true,183,400,78,Fridge,977
Panasonic,series 5,270,A+,silver,22,NULL,NULL,NULL,71,2,true,182,400,75,Fridge,896
Panasonic,series 1,340,A,gray,22,NULL,NULL,NULL,74,1,false,182,500,85,Fridge,596
Sony,series 1,290,D,blue,23,NULL,NULL,NULL,74,2,false,184,700,70,Fridge,685
Samsung,series 5,300,B,green,20,NULL,NULL,NULL,74,1,false,181,700,78,Fridge,833
Samsung,series 1,300,A++,silver,20,NULL,NULL,NULL,71,2,true,180,500,85,Fridge,928
HORIZON,series 4,330,A+,gray,19,NULL,NULL,NULL,70,1,true,180,200,75,Fridge,789
Philips,series 1,270,A++,red,19,NULL,NULL,NULL,72,1,true,181,500,75,Fridge,904
HORIZON,series 6,300,A,silver,22,NULL,NULL,NULL,73,1,true,190,400,79,Fridge,876
Xiaomi,series 3,330,A+++,blue,20,NULL,NULL,NULL,73,1,true,181,400,70,Fridge,858
Xiaomi,series 3,300,A+++,silver,19,NULL,NULL,NULL,72,1,false,190,300,78,Fridge,654
Philips,series 6,310,A+++,brown,21,NULL,NULL,NULL,72,1,true,182,500,75,Fridge,987
HORIZON,series 5,320,C,silver,20,NULL,NULL,NULL,74,2,true,184,300,79,Fridge,818
Samsung,series 5,300,A+,silver,23,NULL,NULL,NULL,72,2,false,180,500,80,Fridge,800
Samsung,series 3,340,A+++,red,19,NULL,NULL,NULL,70,2,false,178,500,70,Fridge,754
Xiaomi,series 5,300,B,gray,20,NULL,NULL,NULL,71,2,true,182,500,75,Fridge,913
LG,series 6,340,B,green,23,NULL,NULL,NULL,74,2,false,184,300,70,Fridge,730
HORIZON,series 2,280,A+++,silver,22,NULL,NULL,NULL,70,2,true,182,700,78,Fridge,881
Philips,series 6,280,A,brown,22,NULL,NULL,NULL,73,1,false,183,200,70,Fridge,726
Samsung,series 5,290,D,brown,19,NULL,NULL,NULL,70,2,false,182,400,70,Fridge,769
LG,series 1,270,A,green,19,NULL,NULL,NULL,72,2,true,184,700,78,Fridge,954
HORIZON,series 5,330,A+,silver,22,NULL,NULL,NULL,72,1,false,182,400,80,Fridge,646
Samsung,series 3,270,B,gray,21,NULL,NULL,NULL,71,2,false,184,700,78,Fridge,807
Panasonic,series 4,280,A,gray,19,NULL,NULL,NULL,73,1,true,182,600,70,Fridge,909
LG,series 3,310,A,red,22,NULL,NULL,NULL,71,2,false,178,500,75,Fridge,731
LG,series 6,300,B,green,20,NULL,NULL,NULL,72,1,true,183,200,79,Fridge,933
LG,series 5,330,A,brown,22,NULL,NULL,NULL,74,1,true,184,500,85,Fridge,961
Philips,series 1,300,A+,gray,19,NULL,NULL,NULL,70,1,false,178,700,79,Fridge,724
Xiaomi,series 2,280,A+++,green,23,NULL,NULL,NULL,72,2,false,184,500,75,Fridge,680
Philips,series 4,267,C,silver,20,NULL,NULL,NULL,73,2,false,184,700,75,Fridge,788
Sony,series 4,280,A,yellow,19,NULL,NULL,NULL,71,1,false,181,700,78,Fridge,769
HORIZON,series 3,280,C,green,19,NULL,NULL,NULL,72,2,false,182,500,70,Fridge,639
Panasonic,series 3,340,B,brown,22,NULL,NULL,NULL,70,1,false,190,300,79,Fridge,591
HORIZON,series 5,300,A+++,silver,20,NULL,NULL,NULL,72,1,false,183,700,78,Fridge,733
Xiaomi,series 3,300,C,red,23,NULL,NULL,NULL,71,2,false,183,600,78,Fridge,685
Sony,series 6,310,A,yellow,21,NULL,NULL,NULL,74,2,true,183,700,78,Fridge,992
Samsung,series 2,340,A+,green,20,NULL,NULL,NULL,70,2,false,183,400,75,Fridge,703
